YY,MM,DD,hh,WD,WSPD,GST,WVHT,DPD,APD,MWD,BAR,ATMP,WTMP,DEWP,VIS
85,11,29,17,297,10.5,13.7,3.3,12.5,7.1,999,1003.8,2.3,4.5,999,99
85,11,29,18,291,9.6,12.6,3.2,11.1,7.1,999,1003.9,2.1,4.5,999,99
85,11,29,19,290,8.5,10.9,3.1,12.5,7,999,1004.3,2.2,4.5,999,99
85,11,29,20,302,7.7,10.1,3.2,7.7,7,999,1004.5,2.1,4.5,999,99
85,11,29,21,300,5.4,7.2,3.1,7.7,7.1,999,1004.1,1.9,4.4,999,99
85,11,29,22,307,3.1,4.8,2.9,11.1,7.2,999,1003.5,1.9,4.4,999,99
85,11,29,23,243,2.6,3.6,2.7,11.1,7.2,999,1002.6,2.1,4.4,999,99
85,11,30,0,202,1.9,2.9,2.8,11.1,7.5,999,1001.6,2.2,4.5,999,99
85,11,30,1,155,3.4,4.4,2.8,11.1,7.5,999,1000.5,2.1,4.4,999,99
85,11,30,2,152,6.2,7.5,2.7,11.1,7.7,999,998.9,1.8,4.4,999,99
85,11,30,3,141,8.1,10.5,2.8,11.1,7.7,999,997.3,1.9,4.4,999,99
85,11,30,4,134,10.2,13.5,2.9,10,7.4,999,994.7,2.1,4.4,999,99
85,11,30,5,135,12.1,15.2,2.9,11.1,6.9,999,992.3,2.1,4.4,999,99
85,11,30,6,128,12.4,15.9,2.7,11.1,6.2,999,989.8,1.3,4.4,999,99
85,11,30,7,124,13.4,18.4,3.2,11.1,6.5,999,986.8,1,4.4,999,99
85,11,30,8,131,14.3,19.3,3.4,11.1,6.5,999,983.7,2.1,4.5,999,99
85,11,30,9,135,14.2,18.7,3.4,11.1,6.5,999,981,3.2,4.5,999,99
85,11,30,10,153,9.7,13.3,3.8,7.7,6.9,999,979.7,4.3,4.5,999,99
85,11,30,11,240,9.7,13.1,3.8,11.1,7.1,999,979,3.6,4.5,999,99
85,11,30,12,232,8,11.2,3.8,11.1,7.5,999,978.7,4.2,4.5,999,99
85,11,30,13,227,9,12.1,3.5,11.1,7.3,999,977.9,4.1,4.4,999,99
85,11,30,14,215,9.1,11.2,3.3,11.1,7.3,999,977.2,3.8,4.4,999,99
85,11,30,15,212,9.4,12,3.6,11.1,7.4,999,976.6,3.6,4.4,999,99
85,11,30,16,204,10.6,14.4,3.4,11.1,7.5,999,975.7,3.3,4.4,999,99
85,11,30,17,227,8.6,10.9,3.4,11.1,7.6,999,975.5,3.8,4.4,999,99
85,11,30,18,231,9.3,12.7,3.8,11.1,8,999,975.2,3.9,4.4,999,99
85,11,30,19,220,8.9,11.1,4,11.1,8,999,975.2,3.7,4.4,999,99
85,11,30,20,215,9.4,12,4.8,12.5,8.6,999,974.9,3.7,4.4,999,99
85,11,30,21,208,7.9,11.5,4.9,11.1,8.7,999,975,3.3,4.4,999,99
85,11,30,22,209,8.9,10.9,5.3,12.5,9,999,974.9,3.7,4.5,999,99
85,11,30,23,220,6.7,9.3,5,12.5,9.1,999,974.9,3.6,4.4,999,99
85,12,1,0,202,7.3,10.5,5.5,12.5,9.2,999,974.5,3,4.4,999,99
85,12,1,1,211,9,12.9,5.5,14.3,9.3,999,974.1,3.3,4.3,999,99
85,12,1,2,216,7.9,11.6,5.5,14.3,9.8,999,974,2.9,4.3,999,99
85,12,1,3,221,8.8,11.6,6,14.3,10.4,999,974.2,3.1,4.3,999,99
85,12,1,4,204,9.7,12.7,6.3,16.7,11.2,999,974.2,2.5,4.3,999,99
85,12,1,5,199,8.1,10.2,5.4,16.7,10.2,999,974.2,3.2,4.3,999,99
85,12,1,6,187,7.5,11.1,5.8,16.7,11,999,973.9,2.8,4.3,999,99
85,12,1,7,169,8.8,10.6,6,16.7,10.5,999,973.6,3.1,4.3,999,99
85,12,1,8,182,7.4,9,6,16.7,10.7,999,973.4,999,4.3,999,99
85,12,1,9,161,7.7,9.2,6.1,16.7,10.8,999,973.2,2.4,4.3,999,99
85,12,1,10,172,5.1,6.7,5.9,14.3,10.2,999,973.5,2.6,4.3,999,99
85,12,1,11,229,3.5,6.6,6.1,14.3,10.5,999,973.9,3,4.3,999,99
85,12,1,12,268,8.2,10.2,6.5,16.7,11.1,999,974.7,2.7,4.4,999,99
85,12,1,13,267,8.3,10.7,6.8,14.3,10.8,999,975.6,2.7,4.5,999,99
85,12,1,14,249,6.7,8.8,6.4,14.3,11.1,999,976.3,2.5,4.5,999,99
85,12,1,15,265,5.7,7.7,7.6,14.3,11.5,999,976.7,2.7,4.5,999,99
85,12,1,16,266,7,10,6.6,16.7,11,999,977.6,2.8,4.6,999,99
85,12,1,17,265,10.9,14.2,6.3,16.7,10.9,999,978.2,1.4,4.6,999,99
85,12,1,18,260,10.9,15.1,5.9,14.3,10.2,999,978.8,1.9,4.6,999,99
85,12,1,19,259,10.6,13.3,6.8,16.7,10.7,999,979.3,2.5,4.6,999,99
85,12,1,20,260,11.9,15.1,6.8,14.3,10.5,999,979.6,2.4,4.6,999,99
85,12,1,21,252,12.2,16.3,6.4,14.3,10.1,999,980,2.1,4.6,999,99
85,12,1,22,244,11.7,15.5,5.9,14.3,10,999,980.3,2.1,4.6,999,99
85,12,1,23,245,13.1,17.6,6.4,14.3,10.2,999,980.2,1.9,4.7,999,99
85,12,2,0,247,12.9,17.4,6.9,14.3,10.2,999,980.3,2.5,4.6,999,99
85,12,2,1,243,12.5,17.5,7.4,14.3,10.1,999,980.5,2,4.6,999,99
85,12,2,2,244,13,17,99,99,99,999,980.6,2.5,4.7,999,99
85,12,2,3,245,13.9,18.6,7.1,14.3,10,999,980.8,2.3,4.6,999,99
85,12,2,4,248,11.3,15.5,6.3,14.3,9.3,999,981.4,2.3,4.6,999,99
85,12,2,5,247,12.1,15.9,5.8,14.3,8.7,999,981.4,2,4.6,999,99
85,12,2,6,232,12.6,15.7,6.4,14.3,9.4,999,981.2,2.1,4.5,999,99
85,12,2,7,231,12.2,16.1,6.1,14.3,9.3,999,980.9,2.1,4.5,999,99
85,12,2,8,232,11.6,15.7,6.2,14.3,9.3,999,980.9,1.9,4.4,999,99
85,12,2,9,226,10.6,14.1,5,12.5,8.5,999,980.7,1.2,4.4,999,99
85,12,2,10,230,11.5,15.7,6.1,12.5,9.2,999,980.7,1.7,4.4,999,99
85,12,2,11,226,11.5,15.1,5.7,14.3,9.4,999,980.9,2.2,4.4,999,99
85,12,2,12,239,10.6,13.2,5.9,14.3,9.7,999,981.1,2.1,4.4,999,99
85,12,2,13,233,10.2,15.1,5.5,14.3,9.3,999,981.2,2.2,4.4,999,99
85,12,2,14,226,11.1,13.8,5,12.5,9,999,981.3,2.6,4.4,999,99
85,12,2,15,222,9.7,12.9,4.8,12.5,8.6,999,981.5,2.8,4.4,999,99
85,12,2,16,234,9.1,11.3,5,12.5,8.9,999,981.9,1.9,4.4,999,99
85,12,2,17,227,9.5,12.9,4.8,12.5,8.7,999,982,2.4,4.6,999,99
85,12,2,18,230,9.1,11.8,4.5,12.5,8.3,999,982.2,2.5,4.6,999,99
85,12,2,19,235,7.7,9.6,4.6,12.5,8.7,999,982.6,2.7,4.6,999,99
85,12,2,20,237,8.7,10.9,4.2,12.5,8.1,999,982.9,2.5,4.7,999,99
85,12,2,21,232,8.2,10.4,4.3,12.5,8.4,999,983.2,2.4,4.6,999,99
85,12,2,22,243,8.1,11.5,4.4,12.5,8.5,999,983.6,1.8,4.6,999,99
85,12,2,23,232,7.5,9.2,4.6,12.5,9,999,983.7,2.4,4.5,999,99
85,12,3,0,231,6.2,7.4,4.2,12.5,8.7,999,984,2.5,4.5,999,99
85,12,3,1,246,5.3,6.6,4.8,12.5,9.3,999,984.2,2.4,4.5,999,99
85,12,3,2,236,4.3,5.8,4.2,12.5,9.1,999,984.6,1.7,4.6,999,99
85,12,3,3,265,4.4,5.6,4.5,12.5,9.1,999,984.9,1.6,4.6,999,99
85,12,3,4,221,5.6,7.5,4.2,11.1,8.9,999,985.2,1.4,4.6,999,99
85,12,3,5,232,8.9,10.7,4.1,12.5,8.6,999,985,2.1,4.5,999,99
85,12,3,6,232,9,11.7,4.3,12.5,8.7,999,985.2,2.1,4.5,999,99
85,12,3,7,230,7,8.9,4,11.1,8.6,999,985.5,2.2,4.4,999,99
85,12,3,8,224,8.2,10.5,4.2,12.5,8.3,999,985.7,2.2,4.4,999,99
85,12,3,9,210,7.6,9.6,4.2,11.1,8.6,999,985.9,1.9,4.3,999,99
85,12,3,10,231,6,8.8,3.7,12.5,8.2,999,986.3,1.7,4.3,999,99
85,12,3,11,233,6.4,7.9,4.3,11.1,8.7,999,986.6,2.1,4.2,999,99
85,12,3,12,241,6.4,8.6,3.7,12.5,8.2,999,986.7,1.6,4.2,999,99
85,12,3,13,227,6.5,8.1,4.3,12.5,9.2,999,986.7,1.9,4.2,999,99
85,12,3,14,220,5.7,6.8,3.8,11.1,8.6,999,987,1.8,4.2,999,99
85,12,3,15,214,6.4,7.9,3.9,12.5,8.8,999,986.8,2.3,4.2,999,99
85,12,3,16,210,5.4,6.8,3.6,11.1,8.4,999,986.9,2.3,4.2,999,99
85,12,3,17,194,5.1,6.6,3.3,12.5,8.6,999,987,2.1,4.2,999,99
85,12,3,18,178,4.9,6.4,3,12.5,8.2,999,986.9,2.1,4.1,999,99
85,12,3,19,168,5.2,6.2,3.3,11.1,8.2,999,987,2.1,4.1,999,99
85,12,3,20,169,4.1,5,2.9,11.1,8.1,999,987.1,2.2,4.2,999,99
85,12,3,21,184,3.9,5.5,2.4,11.1,7.5,999,987.3,2,4.2,999,99
85,12,3,22,158,1.9,2.9,2.5,11.1,7.6,999,987.5,1,4.4,999,99
85,12,3,23,201,0.6,1.6,2.4,11.1,7.5,999,987.6,2,4.5,999,99
85,12,4,0,233,1.7,2.6,2.7,10,7.6,999,987.4,2.6,4.5,999,99
85,12,4,1,212,1.9,3.1,2.3,10,7.6,999,987.4,2.3,4.6,999,99
85,12,4,2,292,0.5,1.1,2.4,10,7.7,999,987.3,2.4,4.6,999,99
85,12,4,3,8,0,0.1,2.3,9.1,7.2,999,987.3,1.9,4.6,999,99
85,12,4,4,206,1.3,1.9,2.5,10,7.6,999,987.3,1.8,4.6,999,99
85,12,4,5,8,0,0.3,2.4,9.1,7.4,999,987.3,1.2,4.5,999,99
85,12,4,6,260,0.2,0.6,2.3,9.1,7.4,999,987.3,1.3,4.6,999,99
85,12,4,7,102,0.9,2,2.3,10,7.7,999,987.1,1.8,4.6,999,99
85,12,4,8,70,1.2,2.2,2.1,10,7.4,999,987.1,1.8,4.5,999,99
85,12,4,9,63,0.8,2.2,2,10,7.1,999,987.1,1.7,4.5,999,99
85,12,4,10,64,0.5,1.5,2.2,8.3,7.4,999,987,1.7,4.5,999,99
85,12,4,11,8,0.6,1.1,1.9,10,7,999,986.8,1.9,4.5,999,99
85,12,4,12,344,1.1,1.9,2,10,6.9,999,986.6,2.2,4.6,999,99
85,12,4,13,320,1.6,2.5,2,10,7.1,999,986.3,2.3,4.7,999,99
85,12,4,14,322,3.4,4.7,2.2,10,7.4,999,986.1,2.5,4.7,999,99
85,12,4,15,301,4.2,5.8,2.2,10,7.4,999,985.6,2.3,4.6,999,99
85,12,4,16,333,5.8,7.2,2.4,10,7.7,999,985.3,2,4.6,999,99
85,12,4,17,15,5.6,8.8,2.3,10,7.5,999,985.6,1.3,4.6,999,99
85,12,4,18,36,9.5,13.2,2.7,9.1,7.5,999,985.4,0.5,4.6,999,99
85,12,4,19,28,9.1,13.3,2.9,9.1,6.9,999,985.8,0.9,4.6,999,99
85,12,4,20,28,7.5,10.3,2.9,9.1,6.8,999,986.1,1.4,4.6,999,99
85,12,4,21,11,6.6,9.3,3.1,10,7.2,999,986.5,1.4,4.6,999,99
85,12,4,22,17,7.5,10.1,2.7,10,6.9,999,986.8,1.3,4.6,999,99
85,12,4,23,7,9.3,12.1,3,10,7.3,999,986.7,0.5,4.6,999,99
85,12,5,0,10,9.8,13.7,2.8,10,6.9,999,986.9,0.6,4.5,999,99
85,12,5,1,10,8.7,12.2,3.1,10,7.3,999,987.2,0.8,4.4,999,99
85,12,5,2,5,8.3,11.4,3.3,10,7.3,999,987.4,0.9,4.4,999,99
85,12,5,3,355,9.2,12.4,3.8,10,7.9,999,988,0.1,4.4,999,99
85,12,5,4,352,8.7,11.6,3.5,10,7.6,999,988.3,0.3,4.2,999,99
85,12,5,5,1,9.4,12.5,3.6,11.1,7.9,999,988.6,0.5,4.2,999,99
85,12,5,6,7,10.1,13.7,3.5,10,7.5,999,988.9,0.5,4.2,999,99
85,12,5,7,18,9.9,14,3.3,10,7.1,999,989.3,0.8,4.2,999,99
85,12,5,8,19,11.4,15.9,3.8,11.1,7.3,999,989.8,0,4.2,999,99
85,12,5,9,7,10.6,15.2,4.3,11.1,7.8,999,990.2,1,4.2,999,99
85,12,5,10,8,10,13.4,4.1,11.1,7.4,999,990.9,0.9,4.2,999,99
85,12,5,11,13,9.8,14.4,4.5,11.1,7.8,999,991.6,0.7,4.2,999,99
85,12,5,12,10,10.3,14.9,3.9,11.1,7.6,999,992.1,0.7,4.2,999,99
85,12,5,13,9,9.4,12.9,3.8,11.1,7.5,999,992.5,0.8,4.2,999,99
85,12,5,14,8,10,14,4,10,7.6,999,992.8,0.8,4.2,999,99
85,12,5,15,5,9.7,13.7,3.8,10,7.7,999,993.5,0.4,4.2,999,99
85,12,5,16,16,8.5,12.1,4,10,7.8,999,993.9,0.6,4.3,999,99
85,12,5,17,17,9.9,13.8,4,11.1,7.8,999,994.3,-0.2,4.4,999,99
85,12,5,18,30,9.5,12.5,4,11.1,8,999,994.9,0.5,4.4,999,99
85,12,5,19,24,8.3,12.4,3.9,10,7.5,999,995.6,0.1,4.5,999,99
85,12,5,20,27,7.6,10.3,3.5,10,7.6,999,996,0,4.5,999,99
85,12,5,21,47,6.8,9.5,3.8,10,7.7,999,996.4,0.2,4.5,999,99
85,12,5,22,40,6.7,10.1,3.6,10,7.7,999,996.8,0.3,4.5,999,99
85,12,5,23,44,6,8.6,3.4,10,7.5,999,996.8,0.4,4.5,999,99
85,12,6,0,46,5,7.5,3.4,11.1,7.5,999,996.7,0.5,4.5,999,99
85,12,6,1,42,5.6,8.6,3,10,7.3,999,996.7,999,4.4,999,99
85,12,6,2,76,6.9,9.4,2.7,10,6.9,999,996.3,0.2,4.4,999,99
85,12,6,3,90,6.9,10.1,2.8,9.1,7,999,996.5,0.2,4.4,999,99
85,12,6,4,80,7.4,10.1,2.9,10,7.2,999,996.4,0.2,4.5,999,99
85,12,6,5,71,8.6,11.6,2.6,10,6.8,999,996.3,0.1,4.5,999,99
85,12,6,6,87,10.4,13.7,2.7,10,6.7,999,996,-0.1,4.5,999,99
85,12,6,7,97,9.2,12.5,2.9,10,6.7,999,996.3,-0.4,4.5,999,99
85,12,6,8,70,9.9,13.9,2.8,10,6.9,999,996.1,0.2,4.5,999,99
85,12,6,9,78,9.7,13.2,2.6,10,6.6,999,996,0.4,4.6,999,99
85,12,6,10,84,9.6,13.1,2.7,10,6.7,999,995.7,0.9,4.5,999,99
85,12,6,11,96,10.9,14.7,2.8,10,6.5,999,995.4,1,4.6,999,99
85,12,6,12,93,9.1,12.9,2.7,6.7,6.4,999,995.1,1.3,4.6,999,99
85,12,6,13,87,10.3,13.7,2.7,9.1,6.3,999,994.3,1,4.6,999,99
85,12,6,14,77,11.4,15.7,2.7,6.7,6.1,999,993.5,0.9,4.6,999,99
85,12,6,15,91,11.7,15.4,2.9,6.7,6.2,999,992.8,0.7,4.6,999,99
85,12,6,16,102,11.3,15.1,2.9,7.1,5.8,999,992.1,0.7,4.5,999,99
85,12,6,17,115,9.6,12.9,3,7.1,6.1,999,992.2,1,4.6,999,99
85,12,6,18,129,8.1,10.3,3.2,7.7,6.3,999,991.9,1.5,4.6,999,99
85,12,6,19,118,8.6,12.3,3.1,7.7,6.6,999,992,2.3,4.6,999,99
85,12,6,20,150,9.3,15.1,3.1,8.3,6.8,999,992.1,1.2,4.6,999,99
85,12,6,21,133,7.9,9.9,2.7,8.3,6.5,999,992.3,2,4.5,999,99
85,12,6,22,106,9.4,12.6,2.9,8.3,6.5,999,991.9,2.7,4.6,999,99
85,12,6,23,113,10.1,13.5,2.8,8.3,6.5,999,991.5,2.1,4.6,999,99
85,12,7,0,135,12,17.6,2.9,8.3,6.4,999,991,1.7,4.5,999,99
85,12,7,1,122,11.7,15.7,3,8.3,6.5,999,990.6,3.3,4.5,999,99
85,12,7,2,127,12.8,17,3.1,8.3,6.4,999,990.5,3.4,4.4,999,99
85,12,7,3,122,12.8,19.4,3.6,8.3,6.7,999,990.7,1.8,4.4,999,99
85,12,7,4,112,13.2,19.1,3.5,9.1,6.6,999,990.6,1.9,4.4,999,99
85,12,7,5,108,14.1,19.1,4.2,9.1,7.1,999,990.7,1.8,4.4,999,99
85,12,7,6,98,15.7,22.9,4.9,10,7.2,999,990.3,3,4.4,999,99
85,12,7,7,97,14,19.8,5.3,10,7.7,999,990.7,2.9,4.4,999,99
85,12,7,8,97,15.8,22.3,5.2,10,7.6,999,990.7,2.6,4.4,999,99
85,12,7,9,93,14.7,20.4,5,11.1,7.7,999,990.7,2.4,4.4,999,99
85,12,7,10,97,13.8,21.6,5.6,11.1,7.9,999,990.8,2,4.4,999,99
85,12,7,11,102,14.3,20,5.6,10,8.2,999,990.5,2,4.5,999,99
85,12,7,12,90,13.9,20.8,5.5,11.1,8.1,999,990.3,1.9,4.4,999,99
85,12,7,13,90,14.7,21.5,5.3,11.1,8,999,990,1.8,4.5,999,99
85,12,7,14,94,12.8,18.4,5.8,11.1,8.4,999,989.8,1.8,4.4,999,99
85,12,7,15,85,13.6,19.1,5.8,11.1,8.2,999,989.1,1.7,4.4,999,99
85,12,7,16,82,13.4,19.1,5.8,11.1,8.6,999,988.4,1.7,4.4,999,99
85,12,7,17,87,13.7,19.1,5.9,11.1,8.5,999,988.1,2.2,4.4,999,99
85,12,7,18,79,13.7,19.6,5.8,11.1,8.5,999,987.5,2.5,4.4,999,99
85,12,7,19,74,14.7,22.2,5.4,11.1,8.1,999,986.8,3.2,4.4,999,99
85,12,7,20,83,14.2,20.6,6.3,12.5,8.5,999,986.5,3.2,4.4,999,99
85,12,7,21,84,14.4,20.8,6.1,11.1,8.1,999,986.4,2.5,4.4,999,99
85,12,7,22,83,14.1,19.8,6.9,12.5,9.1,999,986.3,3.3,4.5,999,99
85,12,7,23,81,15.6,23.1,7,12.5,9.2,999,985.8,3.4,4.5,999,99
85,12,8,0,84,15.6,23.2,6.6,12.5,8.8,999,985.8,3.4,4.5,999,99
85,12,8,1,81,13.2,19.1,7.4,12.5,9.4,999,985.9,3.2,4.5,999,99
85,12,8,2,81,14,19.2,6.9,12.5,9.2,999,985.6,3.6,4.5,999,99
85,12,8,3,78,13.2,18.5,7,12.5,9.4,999,985.6,3.7,4.5,999,99
85,12,8,4,75,12.2,17.4,7.4,12.5,9.8,999,986,3.5,4.5,999,99
85,12,8,5,67,11.7,17.2,6.4,12.5,9.4,999,986,3.7,4.5,999,99
85,12,8,6,66,11.1,15.7,6,12.5,9.2,999,985.7,3.5,4.4,999,99
85,12,8,7,64,11,17,6,12.5,9.1,999,985.1,3.7,4.4,999,99
85,12,8,8,63,12,17.7,6.6,12.5,9.4,999,984.3,3.7,4.4,999,99
85,12,8,9,60,12,16.8,5.3,11.1,8.2,999,983.6,3.8,4.4,999,99
85,12,8,10,56,13,18.7,5.8,12.5,8.4,999,982.6,3.2,4.4,999,99
85,12,8,11,54,12.1,17.4,5.8,11.1,8.3,999,982.1,3.5,4.5,999,99
85,12,8,12,48,12.3,18,5.5,11.1,8.1,999,981.1,3.6,4.5,999,99
85,12,8,13,52,11,16.2,5.4,11.1,8.1,999,980.3,3.6,4.5,999,99
85,12,8,14,54,11.5,16.2,5.5,11.1,8.2,999,979.7,3.9,4.5,999,99
85,12,8,15,55,9.8,14.4,5.3,11.1,8.7,999,979.2,3.9,4.5,999,99
85,12,8,16,55,10,14.7,4.8,12.5,8.5,999,978.7,4.6,4.5,999,99
85,12,8,17,58,10.3,14.3,5.3,11.1,8.6,999,978.5,4.3,4.5,999,99
85,12,8,18,44,10.5,15.7,4.4,12.5,8.1,999,977.7,4,4.5,999,99
85,12,8,19,39,11.6,16.2,4.7,11.1,8.2,999,976.6,3.7,4.5,999,99
85,12,8,20,35,11.9,17,4.6,11.1,8,999,975.6,3,4.4,999,99
85,12,8,21,34,13.3,18.5,5.2,12.5,8.4,999,974.6,3.1,4.4,999,99
85,12,8,22,40,12.5,17.9,5.4,11.1,8.1,999,973.6,3.2,4.4,999,99
85,12,8,23,34,13.1,18.9,5.7,11.1,8.5,999,972.3,2.6,4.4,999,99
85,12,9,0,39,11.8,17.4,6,12.5,8.2,999,971.4,3.1,4.5,999,99
85,12,9,1,44,11.7,17.8,5.7,12.5,8.6,999,971.1,3.5,4.5,999,99
85,12,9,2,43,10.6,14.8,6.7,12.5,9.2,999,971.4,2.5,4.5,999,99
85,12,9,3,63,8.9,12.7,6.7,12.5,9.3,999,972.1,2.9,4.5,999,99
85,12,9,4,92,9.2,12,5.4,12.5,8.9,999,973.3,2.1,4.5,999,99
85,12,9,5,150,9.2,11.4,5.7,12.5,9.3,999,974.9,3.4,4.5,999,99
85,12,9,6,144,8.7,11.6,5.2,12.5,9.2,999,976.9,4.2,4.5,999,99
85,12,9,7,135,9,11.3,5.4,12.5,9.8,999,978.6,4.6,4.5,999,99
85,12,9,8,131,9.5,12,5,12.5,9.3,999,980.4,4.7,4.5,999,99
85,12,9,9,128,9.6,11.8,4.9,12.5,9.3,999,981.7,4.7,4.5,999,99
85,12,9,10,123,8.4,11.1,5.1,12.5,9.3,999,982.9,4.7,4.5,999,99
85,12,9,11,112,8.1,10.7,4.2,12.5,8.6,999,984.1,4.6,4.5,999,99
85,12,9,12,95,6.7,9.8,5,12.5,8.8,999,984.9,4.6,4.4,999,99
85,12,9,13,83,7,9.9,4.8,11.1,8.9,999,985.2,4.7,4.4,999,99
85,12,9,14,72,6.6,9,4.5,11.1,8.6,999,985.7,4.7,4.5,999,99
85,12,9,15,68,6.1,8.6,4.5,11.1,8.4,999,986.1,4.6,4.5,999,99
85,12,9,16,47,6.6,9.4,4.8,11.1,8.8,999,986.6,3.8,4.5,999,99
85,12,9,17,30,3.4,5.2,3.7,11.1,8.2,999,987.3,2.5,4.5,999,99
85,12,9,18,355,4,5.4,3.9,11.1,8.4,999,987.4,2.6,4.5,999,99
85,12,9,19,327,4.2,5.1,3.8,11.1,8.6,999,987.8,2.3,4.5,999,99
85,12,9,20,45,4.1,7.3,3.4,11.1,8.5,999,987.7,4.2,4.5,999,99
85,12,9,21,35,3,4.2,3.4,11.1,8.4,999,987.5,4.5,4.5,999,99
85,12,9,22,8,2,2.7,3.3,11.1,8.3,999,987.5,4.5,4.5,999,99
85,12,9,23,313,2.8,5.2,3.2,10,8.1,999,987.5,4.3,4.5,999,99
85,12,10,0,353,3.5,4.9,3.5,11.1,8.4,999,987.2,4,4.5,999,99
85,12,10,1,318,3.1,3.9,3.2,10,7.8,999,987.1,3.7,4.5,999,99
85,12,10,2,307,4.2,4.9,3.3,10,7.9,999,987.2,3.3,4.5,999,99
85,12,10,3,300,4.2,5.4,2.8,10,7.5,999,987.6,3,4.5,999,99
85,12,10,4,279,4.9,5.8,3,10,7.7,999,988.2,2.6,4.5,999,99
85,12,10,5,256,5.1,5.9,2.7,10,7.6,999,988.5,3.2,4.5,999,99
85,12,10,6,240,5.5,6.7,2.8,10,7.8,999,989.1,3.3,4.5,999,99
85,12,10,7,223,5.5,6.6,2.6,10,7.7,999,989.9,3.7,4.6,999,99
85,12,10,8,220,8,9.6,2.7,10,7.9,999,990.6,3.4,4.6,999,99
85,12,10,9,219,8.8,11.5,2.5,10,7.1,999,991.6,2.9,4.6,999,99
85,12,10,10,212,8.4,11.2,2.8,10,7.1,999,992.4,2.5,4.6,999,99
85,12,10,11,225,9,10.8,2.8,10,7,999,993.2,2.3,4.6,999,99
85,12,10,12,209,8.1,10.3,2.5,10,6.8,999,994,2.9,4.6,999,99
85,12,10,13,211,7.7,9.9,2.8,10,7.4,999,994.5,3.2,4.5,999,99
85,12,10,14,214,7.1,10.2,2.6,10,7.4,999,995.1,3.3,4.5,999,99
85,12,10,15,197,6.9,8.3,2.8,10,7.8,999,995.5,3.4,4.5,999,99
85,12,10,16,195,6.4,8.1,2.6,10,8,999,996,3.7,4.5,999,99
85,12,10,17,173,4.7,6.2,2.6,10,8.1,999,996.2,3.7,4.5,999,99
85,12,10,18,160,4.2,4.9,2.4,10,7.9,999,996.6,3.3,4.5,999,99
85,12,10,19,151,7.1,8.1,2.1,10,7.5,999,996.4,3.8,4.5,999,99
85,12,10,20,150,8,9.4,2.3,10,7.5,999,996.4,3.7,4.5,999,99
85,12,10,21,130,6.5,7.9,2.3,11.1,7.3,999,996.3,3.8,4.6,999,99
85,12,10,22,140,6.9,8.4,2.2,10,6.9,999,996.3,4.1,4.6,999,99
85,12,10,23,151,7.7,10.1,2.3,10,6.8,999,996.1,4.3,4.6,999,99
85,12,11,0,151,7.3,8.9,2.2,10,6.5,999,996.6,4.2,4.6,999,99
85,12,11,1,128,7.1,8.5,2.2,10,6.7,999,995.8,4.3,4.6,999,99
85,12,11,2,123,7.3,9.2,1.9,10,6.6,999,995.3,4,4.6,999,99
85,12,11,3,131,7,8.8,1.9,9.1,6.8,999,995.2,3.8,4.6,999,99
85,12,11,4,128,5.2,6.8,1.7,9.1,6.6,999,995.1,3.3,4.6,999,99
85,12,11,5,98,8.4,10.5,2,10,7.3,999,994.2,2.8,4.6,999,99
85,12,11,6,99,7.9,9.9,2.3,10,7.6,999,993.5,2.7,4.5,999,99
85,12,11,7,105,8.1,10.4,2,10,7,999,992.7,2.9,4.5,999,99
85,12,11,8,116,7.7,10.5,2,10,6.7,999,992.4,2.9,4.5,999,99
85,12,11,9,118,7.5,11.6,2.1,10,6.5,999,991.7,3,4.5,999,99
85,12,11,10,102,7.5,10.1,1.8,10,6,999,990.6,3.3,4.5,999,99
85,12,11,11,94,8.1,11.5,1.9,10,5.9,999,989.1,2.9,4.6,999,99
85,12,11,12,90,8.3,10.9,1.8,9.1,5.6,999,988.3,3.1,4.6,999,99
85,12,11,13,100,8.7,12.7,1.8,9.1,5.3,999,987.1,3.1,4.6,999,99
85,12,11,14,91,9.6,13.2,1.9,8.3,5.2,999,985.8,3,4.6,999,99
85,12,11,15,119,9.4,13.3,1.9,5,5,999,985,3.1,4.6,999,99
85,12,11,16,121,9.2,12.9,1.9,5.3,5.3,999,984.3,2.6,4.5,999,99
85,12,11,17,113,9,12.4,2,5.6,5.5,999,982.9,3.3,4.5,999,99
85,12,11,18,117,10.1,12.6,1.9,5.9,5.5,999,982.2,3.2,4.5,999,99
85,12,11,19,112,9.8,12.7,2.1,5.9,5.6,999,981.5,3.2,4.5,999,99
85,12,11,20,119,10.4,13.5,2.1,6.3,5.6,999,981,2.4,4.5,999,99
85,12,11,21,126,9.7,12.2,2.1,6.7,5.7,999,980.8,2.4,4.5,999,99
85,12,11,22,117,8.5,11.2,2.2,6.7,5.8,999,980.5,2.2,4.5,999,99
85,12,11,23,123,9.1,11.1,2.3,6.7,5.7,999,980,2.7,4.5,999,99
85,12,12,0,147,9,11.1,2.4,7.7,5.8,999,979.8,2.7,4.5,999,99
85,12,12,1,201,5.7,6.9,2.3,7.7,6,999,980,2.9,4.6,999,99
85,12,12,2,210,6,7.7,2.4,7.1,6.3,999,980.4,3.1,4.6,999,99
85,12,12,3,208,7.1,8.5,3,16.7,7.5,999,980.8,3.5,4.6,999,99
85,12,12,4,194,6.6,8.5,2.6,16.7,7.1,999,981.6,3.2,4.6,999,99
